"","url","name"
"98","https://ndownloader.figshare.com/files/25952267","SaintCloud.csv"
"99","https://ndownloader.figshare.com/files/25952270","Jackson.csv"
"100","https://ndownloader.figshare.com/files/25952273","Meridian.csv"
"101","https://ndownloader.figshare.com/files/25952276","Hattiesburg.csv"
"102","https://ndownloader.figshare.com/files/25952279","Gulfport.csv"
"103","https://ndownloader.figshare.com/files/25952282","ColumbiaMO.csv"
"104","https://ndownloader.figshare.com/files/25952285","KansasCity.csv"
"105","https://ndownloader.figshare.com/files/25952288","SpringfieldMO.csv"
"106","https://ndownloader.figshare.com/files/25952291","StLouis.csv"
"107","https://ndownloader.figshare.com/files/25952309","Jefferson.csv"
"108","https://ndownloader.figshare.com/files/25952297","Glasgow.csv"
"109","https://ndownloader.figshare.com/files/25952294","GreatFalls.csv"
"110","https://ndownloader.figshare.com/files/25952312","Havre.csv"
"111","https://ndownloader.figshare.com/files/25952303","Helena.csv"
"112","https://ndownloader.figshare.com/files/25952306","Missoula.csv"
"113","https://ndownloader.figshare.com/files/25952300","GrandIsland.csv"
"114","https://ndownloader.figshare.com/files/25952315","Lincoln.csv"
"115","https://ndownloader.figshare.com/files/25952318","NorthPlatte.csv"
"116","https://ndownloader.figshare.com/files/25952321","NorfolkNE.csv"
"117","https://ndownloader.figshare.com/files/25952324","Omaha.csv"
"118","https://ndownloader.figshare.com/files/25952327","Scottsbluff.csv"
"119","https://ndownloader.figshare.com/files/25952330","Valentine.csv"
"120","https://ndownloader.figshare.com/files/25952333","Hastings.csv"
"121","https://ndownloader.figshare.com/files/25952336","McCook.csv"
"122","https://ndownloader.figshare.com/files/25952339","Elko.csv"
"123","https://ndownloader.figshare.com/files/25952342","Ely.csv"
"124","https://ndownloader.figshare.com/files/25952345","Reno.csv"
"125","https://ndownloader.figshare.com/files/25952348","Winnemucca.csv"
"126","https://ndownloader.figshare.com/files/25952351","Concord.csv"
"127","https://ndownloader.figshare.com/files/25952354","Manchester.csv"
"128","https://ndownloader.figshare.com/files/25952357","Trenton.csv"
"129","https://ndownloader.figshare.com/files/25952360","NewBrunswick.csv"
"130","https://ndownloader.figshare.com/files/25952363","Belvidere.csv"
"131","https://ndownloader.figshare.com/files/25952366","Albuquerque.csv"
"132","https://ndownloader.figshare.com/files/25952369","Clayton.csv"
"133","https://ndownloader.figshare.com/files/25952372","Roswell.csv"
"134","https://ndownloader.figshare.com/files/25952375","Albany.csv"
"135","https://ndownloader.figshare.com/files/25952378","Buffalo.csv"
"136","https://ndownloader.figshare.com/files/25952381","NewYork.csv"
"137","https://ndownloader.figshare.com/files/25952384","RochesterNY.csv"
"138","https://ndownloader.figshare.com/files/25952387","GlensFalls.csv"
"139","https://ndownloader.figshare.com/files/25952390","Asheville.csv"
"140","https://ndownloader.figshare.com/files/25952393","CapeHatteras.csv"
"141","https://ndownloader.figshare.com/files/25952396","Charlotte.csv"
"142","https://ndownloader.figshare.com/files/25952399","Raleigh.csv"
"143","https://ndownloader.figshare.com/files/25952402","Bismarck.csv"
"144","https://ndownloader.figshare.com/files/25952405","Fargo.csv"
"145","https://ndownloader.figshare.com/files/25952408","GrandForks.csv"
"146","https://ndownloader.figshare.com/files/25952411","Williston.csv"
"147","https://ndownloader.figshare.com/files/25952414","Akron.csv"
"148","https://ndownloader.figshare.com/files/25952417","Cincinnati.csv"
"149","https://ndownloader.figshare.com/files/25952420","Cleveland.csv"
"150","https://ndownloader.figshare.com/files/25952423","ColumbusOH.csv"
"151","https://ndownloader.figshare.com/files/25952426","Dayton.csv"
"152","https://ndownloader.figshare.com/files/25952429","Toledo.csv"
"153","https://ndownloader.figshare.com/files/25952432","Zaneville.csv"
"154","https://ndownloader.figshare.com/files/25952435","Oklahoma.csv"
"155","https://ndownloader.figshare.com/files/25952438","Tulsa.csv"
"156","https://ndownloader.figshare.com/files/25952441","Stillwater.csv"
"157","https://ndownloader.figshare.com/files/25952444","Astoria.csv"
"158","https://ndownloader.figshare.com/files/25952447","EUGENE.csv"
"159","https://ndownloader.figshare.com/files/25952453","Pendleton.csv"
"160","https://ndownloader.figshare.com/files/25952456","Salem.csv"
"161","https://ndownloader.figshare.com/files/25952459","Portland.csv"
"162","https://ndownloader.figshare.com/files/25952462","KlamathFalls.csv"
"163","https://ndownloader.figshare.com/files/25952465","Erie.csv"
"164","https://ndownloader.figshare.com/files/25952468","MiddletownHarrisburg.csv"
"165","https://ndownloader.figshare.com/files/25952471","Philadelphia.csv"
"166","https://ndownloader.figshare.com/files/25952474","Pittsburgh.csv"
"167","https://ndownloader.figshare.com/files/25952477","Williamsport.csv"
"168","https://ndownloader.figshare.com/files/25952483","ColumbiaSC.csv"
"169","https://ndownloader.figshare.com/files/25952486","GreenvilleSpartanburg.csv"
"170","https://ndownloader.figshare.com/files/25952489","Aiken.csv"
"171","https://ndownloader.figshare.com/files/25952492","Aberdeen.csv"
"172","https://ndownloader.figshare.com/files/25952495","Huron.csv"
"173","https://ndownloader.figshare.com/files/25952498","SiouxFalls.csv"
"174","https://ndownloader.figshare.com/files/25952501","Mitchell.csv"
"175","https://ndownloader.figshare.com/files/25952504","Chattanooga.csv"
"176","https://ndownloader.figshare.com/files/25952507","Memphis.csv"
"177","https://ndownloader.figshare.com/files/25952510","Nashville.csv"
"178","https://ndownloader.figshare.com/files/25952513","Abilene.csv"
"179","https://ndownloader.figshare.com/files/25952516","Amarillo.csv"
"180","https://ndownloader.figshare.com/files/25952519","Austin.csv"
"181","https://ndownloader.figshare.com/files/25952522","CorpusChristi.csv"
"182","https://ndownloader.figshare.com/files/25952525","DallasFortWorth.csv"
"183","https://ndownloader.figshare.com/files/25952528","ElPaso.csv"
"184","https://ndownloader.figshare.com/files/25952531","Galveston.csv"
"185","https://ndownloader.figshare.com/files/25952534","Houston.csv"
"186","https://ndownloader.figshare.com/files/25952537","SanAntonio.csv"
"187","https://ndownloader.figshare.com/files/25952540","CollegeStation.csv"
"188","https://ndownloader.figshare.com/files/25952543","SaltLakeCity.csv"
"189","https://ndownloader.figshare.com/files/25952546","Burlington.csv"
"190","https://ndownloader.figshare.com/files/25952549","Lynchburg.csv"
"191","https://ndownloader.figshare.com/files/25952552","NorfolkVA.csv"
"192","https://ndownloader.figshare.com/files/25952555","Richmond.csv"
"193","https://ndownloader.figshare.com/files/25952558","Seattle.csv"
"194","https://ndownloader.figshare.com/files/25952561","Spokane.csv"
"195","https://ndownloader.figshare.com/files/25952564","TriCities.csv"
"196","https://ndownloader.figshare.com/files/25952567","Pullman.csv"
"197","https://ndownloader.figshare.com/files/25952570","Vancouver.csv"
"198","https://ndownloader.figshare.com/files/25952573","Beckley.csv"
"199","https://ndownloader.figshare.com/files/25952576","Charleston.csv"
"200","https://ndownloader.figshare.com/files/25952579","Huntington.csv"
"201","https://ndownloader.figshare.com/files/25952582","Wheeling.csv"
"202","https://ndownloader.figshare.com/files/25952585","Morgantown.csv"
"203","https://ndownloader.figshare.com/files/25952588","Bluefield.csv"
"204","https://ndownloader.figshare.com/files/25952591","GreenBay.csv"
"205","https://ndownloader.figshare.com/files/25952594","LaCrosse.csv"
"206","https://ndownloader.figshare.com/files/25952597","Madison.csv"
"207","https://ndownloader.figshare.com/files/25952600","Milwaukee.csv"
"208","https://ndownloader.figshare.com/files/25952603","Ashland.csv"
"209","https://ndownloader.figshare.com/files/25952606","EauClaire.csv"
"210","https://ndownloader.figshare.com/files/25952609","Hayward.csv"
"211","https://ndownloader.figshare.com/files/25952612","Wausau.csv"
"212","https://ndownloader.figshare.com/files/25952615","Cheyenne.csv"
"213","https://ndownloader.figshare.com/files/25952618","Lander.csv"
